chr	source	feature	start	end	score	strand	frame	gene_name	gene_id	gene_version	gene_source	gene_biotype	transcript_id	transcript_source	transcript_biotype	exon_number	exon_id
V	WormBase	CDS	1066329	1066473	.	-	1	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding	3	
V	WormBase	exon	1066103	1066285	.	-	.	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding	4	K10C9.7.1.e4
V	WormBase	CDS	1066103	1066285	.	-	0	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding	4	
V	WormBase	exon	1065682	1065891	.	-	.	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding	5	K10C9.7.1.e5
V	WormBase	CDS	1065700	1065891	.	-	0	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding	5	
V	WormBase	stop_codon	1065697	1065699	.	-	0	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding	5	
V	WormBase	five_prime_utr	1067542	1067672	.	-	.	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	1065682	1065696	.	-	.	K10C9.7	WBGene00019626	1	WormBase	protein_coding	K10C9.7.1	WormBase	protein_coding		
V	WormBase	gene	1075200	1079597	.	+	.	K10C9.1	WBGene00019623	1	WormBase	protein_coding					
V	WormBase	transcript	1075200	1079597	.	+	.	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding		
V	WormBase	exon	1075200	1075361	.	+	.	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding	1	K10C9.1.1.e1
V	WormBase	CDS	1075271	1075361	.	+	0	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding	1	
V	WormBase	start_codon	1075271	1075273	.	+	0	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding	1	
V	WormBase	exon	1079343	1079597	.	+	.	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding	2	K10C9.1.1.e2
V	WormBase	CDS	1079343	1079482	.	+	2	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding	2	
V	WormBase	stop_codon	1079483	1079485	.	+	0	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding	2	
V	WormBase	five_prime_utr	1075200	1075270	.	+	.	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	1079486	1079597	.	+	.	K10C9.1	WBGene00019623	1	WormBase	protein_coding	K10C9.1.1	WormBase	protein_coding		
V	WormBase	gene	1079641	1079661	.	+	.	21ur-13596	WBGene00173041	1	WormBase	piRNA					
V	WormBase	transcript	1079641	1079661	.	+	.	21ur-13596	WBGene00173041	1	WormBase	piRNA	K10C9.10	WormBase	piRNA		
V	WormBase	exon	1079641	1079661	.	+	.	21ur-13596	WBGene00173041	1	WormBase	piRNA	K10C9.10	WormBase	piRNA	1	K10C9.10.e1
V	WormBase	gene	1079831	1080777	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene					
V	WormBase	transcript	1079831	1080777	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene	Y50D4B.10	WormBase	pseudogene		
V	WormBase	exon	1080756	1080777	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene	Y50D4B.10	WormBase	pseudogene	1	Y50D4B.10.e1
V	WormBase	exon	1080646	1080706	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene	Y50D4B.10	WormBase	pseudogene	2	Y50D4B.10.e2
V	WormBase	exon	1080485	1080601	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene	Y50D4B.10	WormBase	pseudogene	3	Y50D4B.10.e3
V	WormBase	exon	1080047	1080143	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene	Y50D4B.10	WormBase	pseudogene	4	Y50D4B.10.e4
V	WormBase	exon	1079831	1079934	.	-	.	Y50D4B.10	WBGene00268190	1	WormBase	pseudogene	Y50D4B.10	WormBase	pseudogene	5	Y50D4B.10.e5
V	WormBase	gene	1081483	1082372	.	-	.	Y50D4B.9	WBGene00268189	1	WormBase	pseudogene					
V	WormBase	transcript	1081483	1082372	.	-	.	Y50D4B.9	WBGene00268189	1	WormBase	pseudogene	Y50D4B.9	WormBase	pseudogene		
V	WormBase	exon	1082130	1082372	.	-	.	Y50D4B.9	WBGene00268189	1	WormBase	pseudogene	Y50D4B.9	WormBase	pseudogene	1	Y50D4B.9.e1
V	WormBase	exon	1081955	1082080	.	-	.	Y50D4B.9	WBGene00268189	1	WormBase	pseudogene	Y50D4B.9	WormBase	pseudogene	2	Y50D4B.9.e2
V	WormBase	exon	1081843	1081911	.	-	.	Y50D4B.9	WBGene00268189	1	WormBase	pseudogene	Y50D4B.9	WormBase	pseudogene	3	Y50D4B.9.e3
V	WormBase	exon	1081483	1081800	.	-	.	Y50D4B.9	WBGene00268189	1	WormBase	pseudogene	Y50D4B.9	WormBase	pseudogene	4	Y50D4B.9.e4
V	WormBase	gene	1082523	1084203	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene					
V	WormBase	transcript	1082523	1084203	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene		
V	WormBase	exon	1084099	1084203	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	1	Y50D4B.7.e1
V	WormBase	exon	1083791	1084052	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	2	Y50D4B.7.e2
V	WormBase	exon	1083635	1083739	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	3	Y50D4B.7.e3
V	WormBase	exon	1082959	1083199	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	4	Y50D4B.7.e4
V	WormBase	exon	1082783	1082908	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	5	Y50D4B.7.e5
V	WormBase	exon	1082670	1082741	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	6	Y50D4B.7.e6
V	WormBase	exon	1082523	1082620	.	-	.	Y50D4B.7	WBGene00021746	1	WormBase	pseudogene	Y50D4B.7	WormBase	pseudogene	7	Y50D4B.7.e7
V	WormBase	gene	1084316	1087272	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding					
V	WormBase	transcript	1084316	1087272	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding		
V	WormBase	exon	1084316	1084502	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	1	Y50D4B.6.1.e1
V	WormBase	CDS	1084384	1084502	.	+	0	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	1	
V	WormBase	start_codon	1084384	1084386	.	+	0	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	1	
V	WormBase	exon	1085110	1085414	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	2	Y50D4B.6.1.e2
V	WormBase	CDS	1085110	1085414	.	+	1	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	2	
V	WormBase	exon	1085460	1085580	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	3	Y50D4B.6.1.e3
V	WormBase	CDS	1085460	1085580	.	+	2	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	3	
V	WormBase	exon	1085624	1085807	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	4	Y50D4B.6.1.e4
V	WormBase	CDS	1085624	1085807	.	+	1	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	4	
V	WormBase	exon	1086090	1086199	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	5	Y50D4B.6.1.e5
V	WormBase	CDS	1086090	1086199	.	+	0	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	5	
V	WormBase	exon	1086242	1086496	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	6	Y50D4B.6.1.e6
V	WormBase	CDS	1086242	1086496	.	+	1	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	6	
V	WormBase	exon	1086985	1087090	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	7	Y50D4B.6.1.e7
V	WormBase	CDS	1086985	1087090	.	+	1	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	7	
V	WormBase	exon	1087137	1087272	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	8	Y50D4B.6.1.e8
V	WormBase	CDS	1087137	1087199	.	+	0	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	8	
V	WormBase	stop_codon	1087200	1087202	.	+	0	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding	8	
V	WormBase	five_prime_utr	1084316	1084383	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	1087203	1087272	.	+	.	Y50D4B.6	WBGene00021745	1	WormBase	protein_coding	Y50D4B.6.1	WormBase	protein_coding		
V	WormBase	gene	1088283	1089891	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding					
V	WormBase	transcript	1088283	1089891	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding		
V	WormBase	exon	1088283	1088430	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	1	Y50D4B.5.1.e1
V	WormBase	CDS	1088369	1088430	.	+	0	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	1	
V	WormBase	start_codon	1088369	1088371	.	+	0	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	1	
V	WormBase	exon	1088473	1088612	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	2	Y50D4B.5.1.e2
V	WormBase	CDS	1088473	1088612	.	+	1	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	2	
V	WormBase	exon	1088661	1089070	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	3	Y50D4B.5.1.e3
V	WormBase	CDS	1088661	1089070	.	+	2	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	3	
V	WormBase	exon	1089276	1089381	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	4	Y50D4B.5.1.e4
V	WormBase	CDS	1089276	1089381	.	+	0	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	4	
V	WormBase	exon	1089425	1089626	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	5	Y50D4B.5.1.e5
V	WormBase	CDS	1089425	1089626	.	+	2	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	5	
V	WormBase	exon	1089744	1089891	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	6	Y50D4B.5.1.e6
V	WormBase	CDS	1089744	1089888	.	+	1	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	6	
V	WormBase	stop_codon	1089889	1089891	.	+	0	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding	6	
V	WormBase	five_prime_utr	1088283	1088368	.	+	.	clec-203	WBGene00021744	1	WormBase	protein_coding	Y50D4B.5.1	WormBase	protein_coding		
V	WormBase	gene	1092657	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding					
V	WormBase	transcript	1092657	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding		
V	WormBase	exon	1092657	1092731	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	1	Y50D4B.4b.1.e1
V	WormBase	CDS	1092679	1092731	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	1	
V	WormBase	start_codon	1092679	1092681	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	1	
V	WormBase	exon	1092816	1092949	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	2	Y50D4B.4a.1.e2
V	WormBase	CDS	1092816	1092949	.	+	1	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	2	
V	WormBase	exon	1092996	1093231	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	3	Y50D4B.4a.1.e3
V	WormBase	CDS	1092996	1093231	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	3	
V	WormBase	exon	1093273	1093398	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	4	Y50D4B.4a.1.e4
V	WormBase	CDS	1093273	1093398	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	4	
V	WormBase	exon	1093444	1093515	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	5	Y50D4B.4a.1.e5
V	WormBase	CDS	1093444	1093515	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	5	
V	WormBase	exon	1093560	1093656	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	6	Y50D4B.4a.1.e6
V	WormBase	CDS	1093560	1093656	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	6	
V	WormBase	exon	1094312	1094565	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	7	Y50D4B.4a.1.e7
V	WormBase	CDS	1094312	1094565	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	7	
V	WormBase	exon	1098111	1098236	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	8	Y50D4B.4a.1.e16
V	WormBase	CDS	1098111	1098236	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	8	
V	WormBase	exon	1098399	1098467	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	9	Y50D4B.4a.1.e17
V	WormBase	CDS	1098399	1098467	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	9	
V	WormBase	exon	1098514	1098613	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	10	Y50D4B.4a.1.e18
V	WormBase	CDS	1098514	1098613	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	10	
V	WormBase	exon	1098873	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	11	Y50D4B.4a.1.e19
V	WormBase	CDS	1098873	1098880	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	11	
V	WormBase	stop_codon	1098881	1098883	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding	11	
V	WormBase	five_prime_utr	1092657	1092678	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	1098884	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4b.1	WormBase	protein_coding		
V	WormBase	transcript	1092659	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding		
V	WormBase	exon	1092659	1092731	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	1	Y50D4B.4a.1.e1
V	WormBase	CDS	1092679	1092731	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	1	
V	WormBase	start_codon	1092679	1092681	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	1	
V	WormBase	exon	1092816	1092949	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	2	Y50D4B.4a.1.e2
V	WormBase	CDS	1092816	1092949	.	+	1	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	2	
V	WormBase	exon	1092996	1093231	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	3	Y50D4B.4a.1.e3
V	WormBase	CDS	1092996	1093231	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	3	
V	WormBase	exon	1093273	1093398	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	4	Y50D4B.4a.1.e4
V	WormBase	CDS	1093273	1093398	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	4	
V	WormBase	exon	1093444	1093515	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	5	Y50D4B.4a.1.e5
V	WormBase	CDS	1093444	1093515	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	5	
V	WormBase	exon	1093560	1093656	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	6	Y50D4B.4a.1.e6
V	WormBase	CDS	1093560	1093656	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	6	
V	WormBase	exon	1094312	1094565	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	7	Y50D4B.4a.1.e7
V	WormBase	CDS	1094312	1094565	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	7	
V	WormBase	exon	1094616	1094756	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	8	Y50D4B.4a.1.e8
V	WormBase	CDS	1094616	1094756	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	8	
V	WormBase	exon	1094891	1094962	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	9	Y50D4B.4a.1.e9
V	WormBase	CDS	1094891	1094962	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	9	
V	WormBase	exon	1095009	1095108	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	10	Y50D4B.4a.1.e10
V	WormBase	CDS	1095009	1095108	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	10	
V	WormBase	exon	1095861	1096096	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	11	Y50D4B.4a.1.e11
V	WormBase	CDS	1095861	1096096	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	11	
V	WormBase	exon	1096138	1096263	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	12	Y50D4B.4a.1.e12
V	WormBase	CDS	1096138	1096263	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	12	
V	WormBase	exon	1096309	1096380	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	13	Y50D4B.4a.1.e13
V	WormBase	CDS	1096309	1096380	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	13	
V	WormBase	exon	1096424	1096520	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	14	Y50D4B.4a.1.e14
V	WormBase	CDS	1096424	1096520	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	14	
V	WormBase	exon	1097812	1098065	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	15	Y50D4B.4a.1.e15
V	WormBase	CDS	1097812	1098065	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	15	
V	WormBase	exon	1098111	1098236	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	16	Y50D4B.4a.1.e16
V	WormBase	CDS	1098111	1098236	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	16	
V	WormBase	exon	1098399	1098467	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	17	Y50D4B.4a.1.e17
V	WormBase	CDS	1098399	1098467	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	17	
V	WormBase	exon	1098514	1098613	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	18	Y50D4B.4a.1.e18
V	WormBase	CDS	1098514	1098613	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	18	
V	WormBase	exon	1098873	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	19	Y50D4B.4a.1.e19
V	WormBase	CDS	1098873	1098880	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	19	
V	WormBase	stop_codon	1098881	1098883	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding	19	
V	WormBase	five_prime_utr	1092659	1092678	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding		
V	WormBase	three_prime_utr	1098884	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4a.1	WormBase	protein_coding		
V	WormBase	transcript	1092679	1098951	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding		
V	WormBase	exon	1092679	1092731	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	1	Y50D4B.4c.1.e1
V	WormBase	CDS	1092679	1092731	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	1	
V	WormBase	start_codon	1092679	1092681	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	1	
V	WormBase	exon	1092816	1092949	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	2	Y50D4B.4a.1.e2
V	WormBase	CDS	1092816	1092949	.	+	1	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	2	
V	WormBase	exon	1092996	1093231	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	3	Y50D4B.4a.1.e3
V	WormBase	CDS	1092996	1093231	.	+	2	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	3	
V	WormBase	exon	1093273	1093398	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	4	Y50D4B.4a.1.e4
V	WormBase	CDS	1093273	1093398	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	4	
V	WormBase	exon	1093444	1093515	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	5	Y50D4B.4a.1.e5
V	WormBase	CDS	1093444	1093515	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	5	
V	WormBase	exon	1093560	1093656	.	+	.	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	6	Y50D4B.4a.1.e6
V	WormBase	CDS	1093560	1093656	.	+	0	Y50D4B.4	WBGene00021743	1	WormBase	protein_coding	Y50D4B.4c.1	WormBase	protein_coding	6	
